startingAirport,destinationAirport,isBasicEconomy,isNonStop,AirlineCode,transferAirport,departureTime,arrivalTime,totalFlightTime,elapsedDays,totalTravelDistance,fareBasisCode,baseFare,totalFare
8,14,False,False,35,167,1650210420,1650231300,17460,0,1392,234,509.76,571.59
10,1,False,False,56,94,1650207900,1650235800,11580,0,627,327,323.72,377.2
4,12,False,False,58,108,1650195900,1650238200,23880,0,2025,256,613.02,687.1
7,1,False,False,7,43,1650217800,1650243780,13080,0,1055,51,155.35,189.1
12,7,False,False,35,119,1650220800,1650256860,22680,1,2633,237,574.88,641.6
5,3,False,False,7,43,1650192180,1650223320,20040,0,1851,152,262.33,304.11
2,15,False,False,31,5,1650220020,1650257340,28140,0,2536,121,524.66,590.61
6,3,False,False,56,144,1650244740,1650286380,18120,1,1642,377,392.55,451.19
0,1,False,False,56,167,1650232380,1650255480,15180,1,1462,256,274.42,318.6
14,10,False,False,7,167,1650207000,1650249360,16620,0,1392,54,328.38,382.21
5,0,False,False,7,43,1650228000,1650247020,11400,0,733,332,227.91,267.1
6,12,False,False,58,67,1650224040,1650265020,28800,0,2589,322,891.16,986.1
7,9,False,False,56,227,1650199200,1650233460,26580,0,2765,383,228.84,269.6
2,7,False,False,30,114,1650226680,1650252180,13440,0,766,16,460.47,517.11
9,10,False,False,7,43,1650200700,1650226800,23460,0,2666,178,327.44,374.1
3,4,False,True,4,164,1650200400,1650207720,7320,0,650,332,174.88,202.6
14,4,False,False,7,167,1650198720,1650219420,18600,0,1471,151,262.33,305.61
15,10,False,False,7,167,1650200640,1650227700,22500,0,2567,182,327.44,375.6
9,0,False,False,53,103,1650265140,1650286680,18120,1,2074,97,640.0,711.6
8,5,False,False,7,167,1650224640,1650251220,14880,0,960,330,217.67,257.6
6,9,False,True,20,164,1650214800,1650236100,21300,0,2458,49,644.91,707.88
7,1,False,False,30,114,1650211140,1650227040,10380,0,406,84,152.56,187.6
0,13,False,True,46,164,1650207780,1650214980,7200,0,600,97,245.58,278.6
2,4,False,True,4,164,1650194400,1650204660,10260,0,930,55,213.95,243.1
5,6,False,True,23,164,1650193500,1650199320,5820,0,485,167,217.67,248.6
3,11,False,False,30,155,1650225900,1650251520,19380,0,2196,231,322.79,370.6
10,7,False,False,35,194,1650230400,1650243180,10020,0,523,19,574.88,641.6
15,1,False,False,30,155,1650225300,1650253440,23400,0,2708,84,394.42,447.6
9,8,False,False,7,25,1650259800,1650296640,24840,1,2791,178,327.44,375.6
2,8,False,True,20,164,1650215280,1650221940,6660,0,545,69,357.21,397.1
14,9,False,False,7,192,1650224700,1650257580,23820,0,2419,332,322.79,370.6
12,10,False,False,37,133,1650236580,1650287220,26520,1,2803,237,558.14,633.7
9,10,False,False,56,167,1650208500,1650233940,23340,0,2465,346,322.79,370.6
5,2,False,True,23,164,1650193860,1650200460,6600,0,505,19,403.72,448.6
15,7,False,False,15,114,1650261540,1650293340,24660,1,2787,363,577.67,644.6
2,6,False,False,30,4,1650204000,1650222240,12060,0,990,239,292.09,336.1
6,13,False,True,20,164,1650238920,1650248340,9420,0,720,339,141.4,166.61
9,5,False,False,30,227,1650208500,1650247140,21360,0,2422,122,645.58,723.2
11,0,False,True,23,164,1650238200,1650245400,7200,0,596,17,385.12,428.6
9,11,False,False,17,80,1650209700,1650246360,31020,0,3562,175,628.84,699.6
12,10,False,False,37,130,1650204600,1650247140,29340,0,3140,237,558.14,628.1
11,6,False,False,30,4,1650218580,1650243180,14640,0,1358,16,572.09,638.6
0,6,False,True,23,164,1650214740,1650222240,7500,0,762,124,175.81,203.6
1,6,False,True,23,164,1650225600,1650230640,5040,0,185,191,236.28,268.6
1,7,False,False,30,72,1650230460,1650248940,13260,0,1013,390,543.26,607.61
12,0,False,False,37,125,1650204600,1650249720,24120,0,2393,237,528.37,601.7
6,13,False,True,4,164,1650195900,1650205380,9480,0,720,334,199.07,228.6
6,4,False,True,46,164,1650241200,1650255540,14340,0,1380,347,264.19,298.6
3,1,False,False,30,4,1650177300,1650200400,18600,0,2154,121,278.14,322.6
7,9,False,False,56,103,1650214500,1650253080,25620,0,2563,247,322.79,370.6
5,9,False,False,21,114,1650208500,1650258420,28800,0,2921,260,622.95,698.87
13,15,False,True,46,164,1650218100,1650234900,16800,0,1847,93,378.6,421.6
14,2,False,False,7,194,1650217500,1650235320,10200,0,636,51,155.35,190.6
14,10,False,False,7,167,1650198720,1650238020,17100,0,1392,54,328.38,382.21
0,10,False,True,20,164,1650211380,1650219540,8160,0,762,5,171.16,198.6
4,9,False,True,10,164,1650233400,1650246300,12900,0,1238,144,320.0,358.6
10,9,False,False,7,253,1650205800,1650240720,25380,0,2470,178,327.44,375.6
12,1,False,False,30,232,1650228600,1650255540,22440,1,2688,121,306.98,353.6
5,6,False,False,56,167,1650195000,1650211920,13020,0,960,99,217.67,257.6
6,13,False,False,30,4,1650226500,1650249900,15300,0,1362,84,386.05,438.6
7,13,False,False,30,72,1650189720,1650203220,10440,0,631,121,213.95,253.6
2,3,False,True,4,164,1650233700,1650246900,13200,0,1346,70,524.65,577.1
0,15,False,False,56,80,1650209100,1650253320,30900,0,3328,251,644.66,716.61
5,0,False,False,30,29,1650251340,1650286800,12480,1,982,125,401.86,461.2
5,4,False,False,7,167,1650193200,1650211800,14580,0,1039,329,262.33,305.61
1,10,False,True,20,164,1650204000,1650208740,4740,0,185,50,228.17,259.88
3,4,False,True,4,164,1650214260,1650221520,7260,0,650,332,174.88,202.6
4,3,False,False,56,103,1650228840,1650253140,13800,0,1109,343,174.88,211.6
14,11,False,False,30,4,1650224520,1650249660,14220,0,1263,191,386.05,438.6
8,7,False,False,7,43,1650191400,1650228840,12060,0,872,112,669.77,747.7
5,10,False,False,7,167,1650210300,1650227700,12420,0,960,329,174.88,211.6
5,3,False,False,7,68,1650187800,1650211260,18780,0,1645,152,262.33,305.61
13,0,False,False,47,255,1650203100,1650231900,13920,0,776,340,315.63,367.4
0,1,False,False,56,80,1650209100,1650228600,12720,0,947,251,356.28,406.6
1,8,False,True,20,164,1650221100,1650226140,5040,0,185,69,320.0,358.6
13,5,False,True,4,164,1650246000,1650251220,5220,0,240,273,155.35,181.6
10,2,False,True,20,164,1650245340,1650252780,7440,0,545,69,357.21,398.6
15,12,False,False,30,232,1650240840,1650265020,13380,0,1187,17,826.04,911.59
13,11,False,False,7,113,1650201960,1650220860,13380,0,1194,334,171.16,207.6
3,0,False,False,7,43,1650226500,1650247020,15960,0,1574,152,262.33,304.11
3,7,False,False,35,138,1650210300,1650236340,19200,0,1842,133,472.56,531.6
5,10,False,False,7,43,1650192180,1650212040,12600,0,1050,329,174.88,210.1
8,1,False,True,23,164,1650232200,1650237600,5400,0,185,126,152.56,178.6
4,10,False,True,4,164,1650194280,1650205800,11520,0,1380,53,157.21,183.6
15,10,False,False,7,167,1650263940,1650288900,22800,1,2567,152,318.14,365.6
3,7,False,False,56,192,1650245700,1650280380,22440,1,2554,343,569.3,635.6
7,15,False,False,11,119,1650193200,1650236880,25680,0,2634,363,486.52,552.21
7,9,False,False,7,68,1650194280,1650222120,24540,0,2392,332,322.79,370.6
8,4,False,True,20,164,1650191400,1650206160,14760,0,1380,35,450.23,498.6
4,1,False,True,4,164,1650209460,1650222840,13380,0,1556,182,328.37,367.6
13,0,False,True,23,164,1650243540,1650250620,7080,0,600,162,163.72,190.6
14,9,False,False,7,192,1650206580,1650235800,24300,0,2442,177,322.79,370.6
13,9,False,False,56,63,1650218040,1650246540,18600,0,1751,247,322.79,370.6
13,1,False,True,46,164,1650222000,1650230400,8400,0,862,135,63.26,82.61
7,15,False,False,30,114,1650211140,1650253740,29880,0,2787,121,322.79,370.6
10,13,False,False,7,253,1650194400,1650216600,15000,0,1136,52,141.4,175.61
6,11,False,True,20,164,1650241800,1650253620,11820,0,1104,25,231.63,263.6
0,4,False,True,38,164,1650221280,1650230580,9300,0,725,388,362.22,403.99
11,8,False,True,23,164,1650223920,1650235260,11340,0,1104,191,413.02,458.6
8,9,False,True,20,164,1650223800,1650246600,22800,0,2458,69,327.44,366.6
4,11,False,False,7,11,1650204120,1650219660,13080,0,1289,153,262.33,305.61
5,14,False,False,7,167,1650193200,1650210120,12660,0,912,51,155.35,190.6
9,5,False,False,7,68,1650231660,1650255300,20640,1,2233,332,322.79,370.6
2,15,False,False,21,114,1650222120,1650259320,31740,0,3111,8,307.91,353.1
1,10,False,True,23,164,1650207600,1650213000,5400,0,185,190,320.0,358.6
5,0,False,False,25,22,1650199500,1650233940,19380,0,1067,235,612.04,690.54
0,5,False,False,30,80,1650250500,1650282000,13440,1,1247,123,486.51,552.2
1,2,False,True,4,164,1650201480,1650210420,8940,0,728,7,734.88,804.6
9,0,False,False,30,232,1650219000,1650252120,19440,0,2177,122,714.42,791.6
2,1,False,True,4,164,1650230280,1650237780,7500,0,728,227,78.14,97.1
9,13,False,True,46,164,1650224520,1650239280,14760,0,1745,325,459.53,508.6
15,0,False,False,56,80,1650254400,1650295020,28500,1,3328,253,322.79,370.6
12,14,False,False,37,125,1650204600,1650252480,26580,0,2753,237,575.81,647.1
10,14,False,False,7,167,1650209400,1650229920,17520,0,1392,52,328.38,376.61
9,1,False,False,7,167,1650206700,1650234840,23280,0,2607,159,315.35,362.6
9,5,False,False,21,114,1650222000,1650254280,27480,0,2943,70,434.42,490.6
8,13,False,False,35,206,1650197100,1650215100,14400,0,930,193,574.88,641.6
1,9,False,True,46,164,1650231840,1650254820,22980,0,2606,351,315.35,353.6
6,9,False,False,56,227,1650191400,1650222660,27960,0,2905,324,506.05,567.6
0,11,False,False,56,103,1650193200,1650214860,17640,0,1649,97,537.68,601.61
5,14,False,True,23,164,1650250200,1650255780,5580,1,447,15,422.33,468.61
15,11,False,False,19,13,1650263340,1650301260,24960,1,2603,292,564.66,635.11
9,0,False,False,30,11,1650206700,1650233280,18000,0,2047,231,494.88,555.6
8,3,False,False,35,25,1650195000,1650227040,21780,0,1948,126,473.49,532.6
3,10,True,False,30,72,1650198900,1650229080,16320,0,1627,160,180.47,217.61
11,6,False,False,30,4,1650228420,1650250860,14640,0,1358,16,572.09,638.6
15,9,False,True,23,164,1650208980,1650214260,5280,0,339,122,139.53,164.6
14,4,False,False,7,167,1650207000,1650228660,18120,0,1471,151,262.33,305.61
10,3,False,False,7,68,1650199080,1650223980,22020,0,2030,159,264.19,307.6
9,11,False,True,4,164,1650200400,1650218520,18120,0,2339,57,157.21,183.6
4,6,False,False,56,103,1650222420,1650243540,17400,0,1652,287,157.21,192.6
8,5,False,False,37,211,1650245340,1650301500,17520,1,1009,87,492.1,562.71
9,11,False,False,7,167,1650206700,1650243120,25980,0,2937,57,157.21,192.6
15,12,False,False,53,119,1650199800,1650217740,11460,0,677,256,407.44,461.6
14,1,False,True,4,164,1650190020,1650195120,5100,0,280,330,185.12,213.6
4,6,False,True,4,164,1650235020,1650247200,12180,0,1380,330,205.58,235.6
14,2,False,False,7,167,1650213720,1650237000,15540,0,1264,54,373.96,425.61
